user_id,item_id
227513329,1272608
227544784,30766682
227513329,1272608
227544784,1043986
227510679,20046593
227544784,30285187
227510679,30260977
227545314,30866264
227510768,30149539
227545325,30419189
227510768,1308758
227545436,453727
227511023,1251419
227545467,182470
227511023,469026
227545908,30082800
227511565,993850
227543190,10111321
227511955,30870302
227543511,151989
227513329,4244
227543582,1080186
227516725,720475
227546144,30810987
227517235,30373465
227546144,30347604
227517391,1076718
227546243,30867073
227515810,30866537
227546272,359031
227517690,10070448
227544113,10061000
227517706,10025565
227544215,20000237
227517706,168697
227544304,30199550
222386973,10019282
227544362,133260
227518487,1080186
227546778,30214350
227517679,10046806
227546885,965237
227517706,1006276
227546964,426419
227517706,30896
227546997,10027752
227519647,10027752
227544699,582676
227519662,30868517
227547062,10025999
227519852,30724795
227547236,10039248
227519753,10017510
227547372,434093
227520019,30846493
227547594,30687245
227522286,30715446
227547676,1244174
227522286,30866537
227547771,709185
227522640,30853351
227547871,30857474
227522640,30853351
227548137,36117
227520924,379292
227548251,20000532
227523060,1251419
227548357,30868548
227522640,10052106
227548362,30865515
227522640,30744985
227544784,1222066
227523779,1298716
227544784,353996
227523779,452405
227544784,1079840
227524190,30082800
227544784,30721424
227524300,10070785
227545261,1082640
227523284,128716
227545297,30867126
227523458,10085411
227522640,452935
227523976,443389
227522640,30729394
227524071,10016920
227522640,31105
227524288,10016307
227522640,31105
227524491,20094442
227545613,159223
227524769,30276304
227545872,750387
227524769,378511
227549320,30863911
227524802,30716315
227549320,30867928
227524949,10011108
227549320,30868339
227524727,20095454
227549461,1314506
227524769,20073788
227550559,272490
227524913,1222228
227550642,30833752
227524954,1150392
227546352,30804369
227525442,10046173
227546389,20096918
227525442,1251419
227550723,65389
227525582,30868548
227550757,10052845
227525631,399415
227529075,1267697
227526087,270275
227550879,1223909
227526111,116012
227551396,30367866
227526202,30795732
227551430,10645
227526350,1100741
227551434,30861645
227526561,955463
227551471,10011304
227525366,1296481
227529118,27571
227525408,30544108
227551911,10077270
227525442,30864810
227551911,36829
227525689,1300671
227551911,10051941
227525756,30783422
227552171,30866223
227525790,10070451
227552300,79333
227526838,616834
227547431,304676
227527057,447393
227547479,304676
227527108,10001554
227547571,46967
227527334,30867023
227547758,30867115
227527334,30868289
227547963,30866264
227526058,1264232
227548273,354836
227526058,358322
227529166,30868356
227526131,30843997
227552652,996027
227526155,370879
227552770,10107218
227526399,30347604
227552770,30854057
227526513,1251419
227553064,1300369
227527820,1264232
227553078,30791657
227527820,383161
227553137,453200
227527026,110875
227553245,10070785
227527057,474591
227553791,20095454
227527119,1311383
227553887,1113173
227528055,30865631
227554235,648312
227528469,469026
227554242,995554
227527334,30864773
227549320,30864720
227527470,400300
227549320,30869783
227528477,30864064
227549404,30867074
227528586,773802
227549558,921382
227528655,912491
227550097,709401
227528802,1043986
227550273,667274
227528828,30572348
227550554,1220631
227529047,397854
227550554,30866815
227529075,30307746
227550732,45075
227529122,30167792
227554733,30081092
227529123,30257034
227529223,472547
227528055,20048030
227555134,271506
227528056,587988
227555532,10112131
227528174,453634
227555649,10074758
227528188,469026
227555877,891012
227529338,30864449
227555899,162906
227529405,183086
227550808,30844241
227529513,1082953
227550880,30726563
227528348,974857
227551029,20044539
227529714,330631
227551063,569735
227529771,568624
227556123,185267
227529954,30721424
227556169,30866264
227528477,20047567
227556518,183263
227528547,973813
227551378,30869349
227528560,1220631
227551720,881815
227528744,1285610
227551784,845957
227528794,835202
227551911,30082800
227528909,454775
227551911,379292
227528981,10063922
227556762,580079
227529123,10063833
227556967,1144954
227529160,30726671
227557004,30863929
227529365,30849206
227557415,684065
227529405,1097092
227557497,1223437
227529405,996027
227557763,1099490
227529461,30083559
227558055,27571
226829632,461485
227552353,958439
212572555,30082800
227558254,30117052
227529668,30494748
227558356,144581
227529918,768665
227558488,1289102
227529937,366350
227558549,399248
227530038,455096
227553137,483652
227530081,30866223
227553336,1310673
227531056,20095454
227553409,10051941
227531056,30867950
227553420,1150392
227531056,1031734
227553791,30868787
227531056,30861612
227553858,1092232
226839811,20082005
227558799,10072729
227531056,1152457
227558811,30847560
227531056,30865287
227554092,30222892
227531056,30825462
227554339,630481
227531056,30865570
227554485,20084396
227531099,30134099
227554687,1220631
227531099,30866486
227555065,127950
227531099,30868443
227555094,152786
227531099,30866254
227555532,366350
227531336,469026
227555683,1058493
227531368,139807
227555819,30867716
227531636,1079145
227555861,30867073
227531700,30866223
227555879,895855
227531739,30233712
227555881,38849
227531739,30852782
227523284,10021442
227531739,10059815
227556374,986603
227531739,20100497
227556891,30845471
227531742,456207
227556967,54068
227531767,973386
227523358,624360
227531830,1220631
227557122,443384
227532070,10075931
227557190,1080186
222406227,175273
227557314,10013082
227530652,30868288
227558055,469026
227530660,20059101
227558124,10001708
227532563,30713617
227558383,189632
227530844,30082800
227558421,10084366
227530935,10066230
227558725,143839
227531056,10001708
227558799,391109
227531056,30865624
227559025,64188
227531056,10111321
227529381,10072607
227531056,20048030
227529405,269182
227531056,30865418
227529405,33529
227531056,30868887
227529453,1244174
227531088,30144282
227529461,30083581
227531088,1082594
227529461,587310
227531099,30867470
227529469,1080186
227531099,30868356
227529513,1203775
227531202,10098578
227316515,30837606
227531301,629731
227316515,1058641
227531368,423604
227523779,1082640
227532870,27571
227523779,20099884
227533011,30857925
227523779,566646
227533210,30852421
227523907,30866223
227533359,10089293
227524080,577048
227533365,624360
227524080,30850101
227533432,10034216
227529585,452882
227533432,30854404
227529668,709185
227533432,465816
227529695,30725520
227531739,176539
227529714,20101986
227531739,10107218
227529717,439095
227531739,30087313
227529771,568624
227531739,30849837
200403121,40044
227531739,30855007
227529861,117399
220273529,30124868
227524602,576933
227533807,1050217
226077679,1173846
227532125,191703
227529937,1211626
227532307,383040
227529954,20094746
227532657,20048030
227524632,568989
227532742,20017013
227268944,357450
226859856,30867274
227524769,10031360
227532870,26914
227524957,30867074
227532973,10109670
227524981,370879
227533011,456523
227525131,1065579
227533117,20070330
227525173,30867073
227533164,152365
226833370,30849109
227534171,30742397
226370535,30866264
227534222,441828
227273679,30673220
227534368,1264384
227525408,122189
227534368,30363005
227525421,281134
226911872,30268804
227525442,1251419
227534373,899787
227525471,599555
227534602,1161104
227525486,30866264
227533432,30848584
227525517,827426
227533432,141835
227525524,382462
227533636,1289514
226727429,10046383
227533955,20048030
223599237,453024
227534079,1082594
221240589,96505
227534368,30832563
227525568,150941
227534368,366546
227525575,30724202
227534368,20083910
227525582,354836
227534376,30723151
227525589,902258
227534809,10070169
227525594,132528
227534892,30214350
221394923,10051741
227535054,522721
221494213,30852177
227535057,20098003
226859856,30742068
227535273,962102
221562553,10091312
227535273,30643128
227525793,1290547
227535340,30864790
227525889,30112180
227535340,30866626
227526041,412800
227535340,30081223
227526051,30847854
227535340,30081223
227526058,30847184
227535340,30866223
227526058,1263881
227535340,30865625
227526078,30218390
227535662,1237818
227526188,30867304
227535722,1082648
227526188,30865515
227535758,964589
221674245,1138510
227535764,30867073
227526276,30868182
227535857,473416
227526350,1100741
227535966,30842075
227526387,580253
227536235,802645
227526412,30869509
227536307,30163544
227526513,30868544
227536452,131898
227337042,594468
227536542,399415
227526967,30831239
227536707,370879
227527017,30717453
227530284,30870116
227527020,20083721
227537010,10046173
227527057,1297906
227537010,30867367
227527275,1242175
227537073,30261323
227527334,30867746
227537120,328433
227527453,30444808
227534818,10110251
227527470,10027752
227534871,30757436
227527470,30563528
227537246,131087
227339653,10050844
227534999,394088
227527820,20095454
227535236,30245639
227527820,599340
227535273,30869349
221648135,1029579
227535273,397894
221674245,10084770
227535281,680873
226884669,30440969
227535340,30865515
227527931,1306554
227535340,30081223
227528055,30867468
227535340,30865631
221713025,10089293
227535387,30082800
221768099,453536
227535685,30843231
227528357,30867184
227535755,1211626
227528388,10021330
227535764,30865625
227528390,10053620
227535764,469026
227528441,957425
227535914,30866264
227528477,192236
227535939,1263595
227528520,30856665
227536074,104827
227528547,1082540
227536161,427316
227528547,1082540
227537722,10063833
227528547,30395468
227530528,1263595
227528573,303463
227537762,10046285
227528706,232043
227537775,567647
227528744,30862031
227538170,30865631
227528794,1160254
227538170,30850103
227528905,354836
227536307,269182
227529075,10070169
227536307,30867274
227529123,1222189
227536519,30844086
227529166,30864416
227536807,20047567
227529166,30868272
227537010,30865631
227529217,559511
227537010,54235
227529326,30643128
227538254,30865581
227529338,30864420
227538254,30082800
227529338,30864064
227538254,30218390
227529405,20054133
227538254,30866156
227529405,403675
227538254,30843231
227529513,1181619
227538254,30867400
212572555,303463
227538259,10053346
227529578,30117052
227538432,1261285
227529662,10111461
227538481,651396
227529714,330631
227538594,270181
212572555,61304
227538646,30855566
227529790,149212
227538690,150941
227529804,30852152
227538829,416209
221229081,30309904
227538829,692302
221229081,30309904
227538903,20079384
227529929,30864529
227539027,30719444
227529929,1058641
227537722,1053117
226786171,20087159
227537722,797053
227530155,827426
227537762,709401
221240051,30772074
227537821,30377824
223635967,185267
226917174,165593
219953097,134951
227539214,298240
227294776,684065
227538254,27571
226892963,152786
227538254,30868182
227530483,152556
226917174,1107087
227530490,470323
227538254,30867238
220853853,1317061
227538410,30724648
227530577,30870592
227538450,176497
227530584,20044551
226917174,887518
227530652,1031609
227539552,656915
227530683,997186
227539689,578874
227531022,30845775
227539716,10046285
227531056,30864387
226917436,10025076
227531056,30866537
227539931,30867400
227531056,10027752
227539931,30867246
227531056,1113173
227539931,30870116
227531056,274728
227540157,1160254
227531056,30864773
227540157,353996
227531056,30867400
227540187,1138510
227531056,996092
227538452,30868548
227531056,30866156
227538750,10077270
227531056,375040
227538829,1057949
227531056,30850103
227538877,30128605
227531056,30865626
227538877,829608
227531088,10105528
226917436,120110
227531088,30771091
227539214,348233
227531099,30868548
227540354,137842
227531099,30782338
227540399,565512
227531099,30866835
227540483,143839
227531099,30867928
227540483,20084547
227531099,30870088
227540483,30592608
227531099,30869236
227540483,30864449
227531108,30082800
227540483,30680332
227531140,10056619
227540483,20106566
227531178,30759503
227461860,690404
227531185,827426
227540483,30870116
227531612,219964
226917436,30740609
227531636,30495208
227540483,192236
227531675,128538
227540483,30866834
227531739,123157
227540483,30868291
227531739,20106566
227540483,30866189
227531739,30238737
227540483,30867980
227531739,30861214
227540536,30867468
227531739,691446
227540588,30867304
227531739,115446
227540780,1139288
227531739,30307454
227540780,30851179
227531739,30725433
227540780,10092151
227531739,30867498
227540780,30468248
227531830,1300482
227540780,30433208
227531878,491236
227540780,453024
227531970,456207
227539285,443389
226898600,30851110
227539319,402765
227532070,10107003
227539659,30870577
227532071,467746
227539890,587988
221949571,10057583
227539931,30866982
227532398,30867073
227539935,109144
227532449,1012736
227540157,10108731
227532476,10049689
227540157,98669
227532623,366350
227540187,30728450
222001041,66459
227540187,30728450
227532732,20081888
227541091,33563
227532870,1222228
227541113,30673220
227532870,30081223
227541243,30867991
227532870,4244
227540483,30867400
227532929,30867238
227540483,30864237
227532940,958074
227540483,353996
227362153,1058093
227540483,30584092
227533072,10036724
227540483,30723953
227363678,30355548
227540483,30867468
227306005,1313729
227540483,30870859
227533140,30198689
227540483,1211626
227306005,899787
227540483,30141831
227533164,1164138
227540483,30869658
212592137,30712347
227540483,10074682
227533236,10066230
227540483,30865475
227307761,387335
227540483,30868680
222066087,376931
227540483,30870088
212667089,1173454
227540521,30693110
227533432,1128400
227541282,10055951
227533432,119119
227541360,30245639
227533432,149544
227541718,30716315
227533432,1041889
227541801,30863069
227533432,606004
227542047,30868182
227533432,1053117
227542052,27571
227533432,921382
222449847,1138510
224262085,20059101
227540780,30723635
227367450,30867151
227542383,985843
224338369,509716
227542399,472813
224518637,1052251
227540780,30366765
224518897,30361204
227540780,1017399
226812095,30845775
227540780,32946
227533955,20094387
226900749,30795699
227534007,20102168
227540780,1083149
227530155,827426
227540904,472049
227530235,330631
227540979,30866223
226914703,30723100
227540979,30864064
227534050,406744
226920467,995779
227534079,1308758
227541113,20047567
214768775,30864887
227542643,27571
227316515,12469
227541426,1102874
227316515,902258
227541801,30207210
200369299,30737455
227541801,465816
227534201,117399
227542932,10110251
227534230,1264232
227541887,30858854
227534368,20102716
227543569,19510
227534368,397894
227543667,10063922
227534368,172456
227542051,1279381
227534368,30859159
227542173,1308758
227396658,175953
227542399,1289543
221494213,30852177
227542399,1289543
214569135,990160
227542501,30870390
227534370,10036001
227542639,149567
227534370,1168644
227542764,154995
227530491,30212510
227542857,466668
200406487,1300671
227543985,585707
227530767,10052106
227544029,30825560
200378543,1164138
227544674,10011482
227530990,20089087
227542987,141217
227531000,30534788
227543110,33538
227531029,304676
227543190,10111321
227531056,10001708
227544784,1175670
227531056,20095454
227544784,10053346
227531056,30867699
227544784,10014080
227531056,10063665
227544784,30795732
227531056,30865569
227543960,453634
227531056,30869682
227544029,30826113
227531056,10006363
227545099,431424
227531056,1058641
227545261,1308758
227531056,27571
227545383,436139
227531056,30863086
227545406,30867074
227531056,563658
227545567,30831239
227531056,30864686
227545771,30867126
227531056,30865475
227545967,1272608
227531056,403621
227545972,1113173
227531056,971394
227546174,20048534
227531056,30867171
227546174,30867355
227531056,30869608
227544417,706155
227531082,472046
227544471,10070785
227531088,972649
227544773,30864529
227531099,30864387
227544784,10039248
227531099,30867175
227544784,30433208
227531099,30867836
227544784,431599
227531099,30868670
227546243,30851141
227531099,30863744
227546272,10092762
227531099,30867468
227546459,33531
227531108,10109702
227545245,10065455
226917174,156182
227546545,1064534
227531178,749428
227546594,685436
226917174,20059706
227546243,30870116
226917436,188628
227546261,400419
227412658,20094746
227546421,10063922
226917436,10070811
227546766,30866626
226917436,648312
227546475,449087
227421609,10025890
227546489,30674606
226918159,1192104
227547391,1173460
227426789,10005483
227547479,473416
226927706,20095454
227547666,10056913
227531654,30856221
227547871,30831239
227531700,1240570
227548112,145758
227531739,1003248
227548274,30352664
227531739,20087246
227548367,30182859
227531739,30847184
227548870,30867073
227531739,10063922
227546751,30783422
227531739,1024517
227546980,10031522
227531739,30186500
227547321,522721
227531739,30778236
227547431,30387665
227531739,30851473
227547521,30713617
227531739,30856413
227549088,30724202
227531739,647033
227549320,30866129
227531784,10056240
227549320,30128562
227531830,110373
227549320,30867865
227531830,30813768
227549446,30352664
227330463,370879
227549618,20054320
215346313,30752955
227549884,30083606
227333048,30813768
227550097,137747
227429709,30163544
227547594,1204033
227531865,1173443
227547676,1244174
227532021,10035063
227547698,1251419
227532070,20070330
227547871,30235726
227532125,191703
227550389,1223909
219053883,1298716
227548565,30864887
227532309,188628
227548617,30844035
222228613,149544
227549088,304676
227532430,355196
227549088,30868001
227532449,1012736
227551434,30136179
200403121,578874
227551444,626941
221552949,152579
227549320,30757436
221582363,1053117
227549320,30867304
221582363,1053117
227551742,1057822
221558839,221014
227551911,1239553
221567691,468726
227551911,459022
227534699,33447
227551911,10070785
227436693,10111419
226917174,116198
219324547,1165125
226917174,165593
227532791,1204033
227552223,10056913
227532820,30153199
226917436,436139
227532870,1251419
227552623,1192104
227532870,30864790
227552731,10039051
227532870,30867238
227550097,10081820
227532870,827426
227550188,30114310
221639895,30082800
227550554,30843231
227532929,30864790
227550593,10051489
221648135,144218
227550723,62024
221648135,10112131
227550783,30081092
221648135,397894
226917436,1026365
221655451,1296482
227551434,10063512
221674245,162536
227552827,1076320
226860348,30819335
227552910,455096
221678365,585401
227551667,30728450
200403121,1031734
227553336,10020889
221739449,401672
227553337,30863962
227532973,1161104
227553577,960616
227533082,696749
221950291,30431248
227533120,10111321
227554115,10051489
227533164,20094465
227551891,34875
227533164,585743
227551911,30182859
227338053,30869579
227552023,30863749
227339653,30272869
227552026,755537
220536773,989538
227554557,606004
227534757,30851179
227554583,30721424
227534772,1188603
227552327,700594
220549113,10075244
227552353,43552
227534809,1080186
227552428,10031935
221648135,30717453
227552510,30843231
221648135,993850
227552980,1222066
221674245,386191
227553023,30144283
227533365,10074114
227553146,122424
227533384,1233821
227555391,30782150
227534871,30813768
227555856,1104770
221950291,30431248
227555899,20101513
227534983,30863749
227556147,10001708
227535054,54235
227556518,983634
227535058,30673272
227556636,10075020
227535058,403675
227556664,41159
227535110,1282351
227553337,54235
227535142,172565
227553456,10077926
227535273,30783422
227553536,434093
227535273,10065639
227553644,20047567
227535273,36835
227553846,10029783
227535279,438507
227553981,30868548
227535281,651037
227554242,30163544
222066087,376931
227554242,10027752
227535320,434093
227556891,30678669
227535332,370879
227554541,185267
227535340,10027752
227554721,30847560
227535340,30864790
227557349,151989
227535340,1264232
227557415,152070
227535340,996092
227557490,30200745
227535340,30865625
227557814,30843924
227535340,30867468
227558124,434341
227535340,996092
227558254,354836
227535340,30867238
227558289,30866264
227535340,30867238
227558687,304676
227533432,1097586
227559022,30724202
227533432,540693
227555085,955989
227533432,353996
227555734,423540
227533432,30419189
227556762,580079
227533442,140697
227556825,141227
227533512,30843140
227530718,10070604
222312011,1298009
227557262,30182859
227533725,805026
227558356,10083421
222312011,30104244
227558356,30831239
222312011,30682072
227558928,459372
227535510,30349864
227558965,1220631
222312011,626260
227559118,370230
222382529,10012853
227530874,1222228
227535610,30863749
222013451,10066590
226883570,1025288
227480227,423974
222383729,403550
227531022,30082800
227535758,567647
227531056,30868407
227535764,30867238
227531056,30865075
227535817,304676
227531056,30866815
227535824,30082800
227531056,10070785
227535857,30082800
227531056,30716315
227534005,30149539
227531056,30863081
227536307,30307746
227531056,30866264
227536307,382421
227531056,469026
227534079,1251419
227531056,30218390
227536360,269182
227531056,30863775
227536399,270275
227531056,30862529
222432129,1034447
227531056,30866595
227536461,1188603
227531056,30869572
227536519,10060254
227531056,54235
227536564,30307746
227531082,10028310
227536578,10109702
227531088,30771091
227536702,30673272
227465441,144334
227536715,30865418
227531099,30863911
227536807,20047567
227531099,30866120
227536854,1031734
227531099,30868296
227536932,871304
227531099,30869623
227537010,20107258
227531140,10001708
227537010,30867467
227465441,30864129
227537041,30866194
227531336,30723953
227353705,152786
227481267,447341
227537106,1281141
222063653,453384
227537144,10074686
227531654,109897
227537152,30866223
227531739,221771
227354210,148284
227531739,30666187
200406487,36573
227531739,30863508
227534222,399955
227531739,473727
220392923,1018290
227531739,1078770
227537318,30865631
227531739,30725362
227451273,708242
227531739,30869244
227451408,30866907
227531739,709153
212572555,30867073
200369299,20051639
227451641,10072607
227466590,254355
227451641,20084396
227468236,30863588
227452171,716340
227531950,30282364
227534230,1264232
227532039,20042361
227534368,1300198
227532135,150941
227534368,30838723
200369299,270181
227534368,387335
227532230,1152837
227534368,40500
227532297,1278185
227534368,30261323
227468971,30221845
227537579,30725962
226891621,10021330
227534571,30863751
226893395,20082774
227537722,20098026
227261761,1244174
227537722,1079145
227532610,996092
227537722,30849807
200378543,1239553
227537757,1138510
227484593,30868517
227537762,30121989
227532870,1009205
227537946,1298005
227532870,30723953
227537955,10063922
227532870,30869509
227538077,10051489
227532929,30866223
227538170,30866223
227532973,29667
227538170,30862117
227533119,1110341
227453132,1168521
226900749,30669792
227538254,30867253
200378543,30370885
227538254,30868182
226905833,30860068
227538254,30149539
227533164,10107277
227538254,30864064
227271818,10645
227538254,30867246
227271818,30807947
227538254,30867744
227271939,10063922
227538254,30867350
200378543,456523
227538254,10051489
227486218,8259
227538254,30854404
227487212,30863848
227538254,30868182
227487212,30866736
227538254,30870074
227487212,30869686
227538374,452365
227487212,30868040
227538450,30496728
226917079,828319
227538452,30867238
226917174,20059706
226891621,1074481
226917174,802645
227538594,30179660
226917436,710624
227538631,10061335
226917436,1194161
227538645,30867238
226917436,30149539
227538690,30129560
226917436,36150
227538690,169749
227533364,585707
227538690,950524
227533365,10066106
227538829,151085
227533432,10029785
227538829,690352
227533432,30117608
227538829,692302
227533432,696812
227460594,30621208
227533432,122301
227539098,1108685
227533432,10079582
227539114,986217
227533432,1251419
227461860,10004009
227533432,399558
227017526,670987
227533502,10110760
227362153,10055951
219219531,353996
227362153,175210
227017526,1093117
227539214,835202
227017526,424150
222545289,989750
227276573,30121513
226900749,30731684
222245823,1223577
226902601,1300671
227488407,30867238
227363678,10069971
227489219,10056619
227464085,391109
227533870,30863749
227464322,10046285
227533937,30866626
227539300,10063922
227533954,10017480
227539319,1169371
227280328,556021
227539355,10046806
227281512,1138510
222622297,30866264
222312011,30855001
227539402,30843231
200403121,162906
227539475,30734923
227288794,30114490
227539607,30318985
200403121,1082953
227539671,30867238
227534010,142935
200369299,452716
227534079,30149165
227539922,149617
227534079,459022
227539931,30865625
227031134,10029785
227539931,30866982
227031134,20084554
227539962,10027911
227017526,379292
227540019,1251419
227292800,62024
227540054,176539
227534139,21295
227540054,20070330
227534199,30730901
227540122,10063922
227534331,849799
227540157,470323
227534368,30717453
227540157,10085853
227534368,30784501
227540157,1173443
227534368,686384
227540187,10036202
227490535,400300
227540187,438886
227490800,1308758
227466365,153336
227490800,443389
227466422,30866739
227491084,30222892
218760527,30792361
227017494,1074481
227540231,1316146
227017494,33531
227540253,10009243
227469981,30831239
227540267,30867251
227021589,1150392
226906542,30852080
227024635,33447
227540419,1281172
227039790,1087876
227540483,1068456
227031134,30245639
227540483,1222228
227534401,20070330
227540483,30828549
222353019,20095454
227540483,444502
222353019,30257569
227540483,1082699
227044568,10077617
227540483,20095454
218982865,1160254
227540483,30357887
227491376,30864790
227540483,30842278
227534578,1222306
227540483,40500
219053883,456207
227374326,30245639
227306005,30084720
227540483,30082800
227041707,656915
227540483,30112180
227045128,1232643
227540483,30357887
227028210,1307285
227540483,30864227
227028647,1032195
227540483,40500
227031134,10043142
227540483,30864422
227031134,180183
227540483,30867716
200406487,30724648
227540483,30863775
227032826,10070644
227540483,30866254
227309824,171310
227540483,30868129
227021589,120500
227540483,30868887
222423109,30724202
227540521,887905
222437221,30856813
212580497,1138510
227493747,563051
227468883,60602
222449847,832526
227540536,53933
227062877,144334
227540588,30867468
227494403,326009
226917174,116198
227494666,30852421
226917436,431679
227316515,30867074
227540647,10061120
227316515,27571
227540681,30707190
227062877,30728450
227540719,10078242
227475095,1097092
226917436,686451
227060362,182241
227028647,30082354
227062877,960616
227534614,30748146
227062877,10055424
227540780,10006559
227028210,30864718
227540780,144207
227079603,448026
227540780,372636
227031134,1251768
227540780,585707
227031134,423685
227540780,1082416
227031510,30120054
227540780,30584092
200463429,20075384
227540780,10056834
227079984,656915
227540780,134951
227079984,5714
227540780,30723635
227075634,1251419
227540780,466668
227080009,10023494
227031134,1300671
227080022,150505
227031134,39667
227079984,10006818
227540854,711065
227079984,30870429
227032826,116012
200463429,271378
227540862,30703787
227477344,972649
227540979,30740609
227080003,10061120
227540979,30867950
227087561,30869349
227540979,30864720
222545289,32946
227540979,30867950
227322398,1067396
227541026,403132
227036264,30866626
227541091,455254
227092861,448440
227391803,79333
227080067,10075205
227541201,20084547
220408657,30865581
227541201,996092
227085208,30869349
227541219,119119
227123510,10065991
226924100,30866626
227060362,1292680
227534711,96671
227123510,1291566
227541426,148284
227062877,20054320
227541518,281106
227142988,20094639
227541552,1220690
227131205,20050714
227541708,30082800
227534809,10063922
227541708,982111
227534809,30721424
227535043,10087413
227535058,1074481
220392923,182907
227535110,183086
227542027,20092790
227535133,137842
219867551,20017013
227535236,30831239
227542173,921382
227535262,162795
227412658,30717650
227535273,30376704
227535054,30864790
227139643,30311124
227535110,1282949
227142988,668006
227535158,1240570
227535273,469809
227535273,1220690
227535340,30867468
227535273,30863194
227535340,30865625
227535273,1301424
227535340,30865515
227535279,431064
227535340,30865515
227535340,30868503
227535340,30865515
227535340,30865625
227535340,996092
227535340,1264232
227535340,30866626
227535340,30866223
227535340,30867468
227535340,30866626
227535340,30867073
227535340,30867073
227535430,30866264
227535340,10027752
227535563,30867520
227535340,30865631
227535610,30868548
227535340,1264232
227535610,30863749
227542283,30625568
227079952,1117155
219906917,1138510
227535722,656915
227542376,434093
223224869,30846363
227542399,144334
227535764,30866626
227542399,330631
227535775,1069897
227535340,30866223
227535784,433706
227535389,20042411
212551193,20084554
227421494,30082800
227535817,20045160
227535610,30868040
227535857,30869509
227542503,20101037
227535905,30121616
219996117,129726
227500031,30825462
227542647,578499
227536258,10033028
227542747,70657
227536307,30086357
227543211,30837911
227536307,304676
227543214,30867136
227536307,22864
227543355,20103463
227536311,10091312
227543421,30198892
227536416,62024
227543448,88174
227536424,571693
227543570,30153199
227536523,452365
227543692,354836
227500031,30865625
227543713,171310
227500031,30868182
227543875,235111
227500031,30867985
227543894,10097030
227500305,20095454
227543990,146817
227500839,19453
227430277,30852177
227481267,366338
227431304,33529
227129638,30721424
227544045,1148503
227152854,30841663
227544246,566166
227160412,10074114
200463429,1072198
212572555,30719775
224518897,997379
227167011,10103482
224530361,30842278
227536657,709185
224530361,30842278
227536715,30622290
224592015,1250432
212574475,373789
227544318,4244
227536798,30257569
200378543,1311582
227537010,30867240
227544453,30864159
227537010,30870129
227079952,30732470
227152854,10075931
227544578,1033983
227152854,10105528
227544657,883469
227152854,30869349
227436689,133323
227163552,20054109
227544784,434093
227484782,30864064
227544784,1152118
227537041,30859609
227544784,30844035
227485156,1220631
227544784,1264232
212572555,30194199
227544784,436139
227172362,30865515
227437262,1251419
223721669,1064534
227544840,20002448
227486218,20084149
227544927,20074842
212572555,51228
225326923,447675
227487212,30864529
213416653,30356886
227487212,30867154
225866395,10051489
227487212,30867992
227545261,790338
227487635,10094715
227545301,1226666
227176941,709401
227545365,1251483
227488407,10053346
227545406,30867074
227488407,30869509
227545418,30717650
227488563,1102874
200378543,30715446
227489219,30847854
227545471,1082617
227187221,10071595
227545521,30214350
227187221,431717
227545677,474591
227489940,10023494
227545797,27571
227537398,706438
222185835,10043229
227502142,30858854
222013451,10052017
227181997,379292
222030455,141047
227181997,459022
227546144,417514
227185907,587988
227546155,10045955
227188147,122189
227546174,30274816
227490535,1083010
227546214,1150392
227490535,30366764
227546261,149567
227537548,30182859
227546372,30116968
227490800,1031734
227443404,30621208
227490800,996092
227443964,1041988
227537604,46967
227546594,30087859
227490800,1264232
227473765,51849
227108947,30723151
227473765,20070330
227492999,10024814
227546997,30367866
227537629,1080186
227546998,30784501
227493360,332921
227547071,1025106
227113624,30868548
227547142,1173460
227493639,457429
227474520,30870796
227118555,30865213
227475095,426419
227120082,30869329
227547310,10046917
227494403,1150210
227547402,30863194
227503633,30122068
227547479,680873
227537722,1082801
200378543,835202
227537722,424150
227547571,10065781
227537722,10063922
227547779,10033028
227537722,37480
227548330,30778926
227537762,272490
227548362,30149539
227537821,1154082
227548516,28799
227537886,27571
222975631,20047567
227538019,996027
220891773,10111979
227496660,20083910
217196631,30818837
227131001,710156
227549088,30867304
227192130,434093
227549088,30869682
227133988,46331
227549136,10003066
227538117,713863
227549320,10027752
227538170,30861612
227549320,30864237
227538239,123318
227549320,30864129
227538254,30865515
227549320,30864227
227538254,30864790
227549320,30857171
227538254,1156128
227549329,281106
227538254,30866264
227549514,176539
227538254,10046900
227549617,20070330
227538254,30868212
227549618,399558
227538254,30866482
227549884,10056848
227538254,30863911
227549909,10095308
227538254,27695
227549937,578582
227538254,30864790
227451034,10075020
227538254,30867746
227451273,30866537
227505120,449087
227451408,30868421
227500031,30592608
227550256,10015401
227500031,30865515
227451641,1058493
227500031,30870689
227550554,30851891
227500031,30867777
227550559,10017909
227500305,30804369
227550568,452693
227500336,30804369
227550667,1058641
227538450,30783463
227550723,62024
227538452,30867253
227550950,10066230
227538593,30866626
227551029,472059
227538646,30669661
227551090,30719702
227538666,30678292
227551224,1074481
227538690,393373
222232917,20094639
227538795,1080186
222239713,149815
227538829,20103174
227551396,1222228
227538829,159103
222253559,10061000
227538829,1242153
227551434,399981
227506011,30844086
227551434,10072941
227506129,30149539
227551471,30431248
223804433,30869509
227551663,469026
227538877,1093970
222312011,20002222
227538954,30260181
222312011,689227
227501661,20079384
227551716,1222228
227502142,10075931
227551843,30868356
227509106,30867074
